"duplicate_id","author","year","journal","doi","title","abstract","label","source","pages","volume","number","isbn","record_ids"
"sr3_nk_8437","Hodgkin, Dominic","2019","The journal of mental health policy and economics",NA,"Cost Savings from a Navigator Intervention for Repeat Detoxification Clients.","BACKGROUND: Many clients with substance use disorders (SUD) have multiple admissions to a 24-hour level of care for detoxification without ever progressing to SUD treatment. In the US, health insurers have become concerned about the high costs and ineffective results of repeat detox admissions. For other diseases, health systems increasingly target high-risk, high-cost patients with individually tailored interventions delivered by `navigators' who help patients negotiate the complex health care system. Patient incentives are another increasingly common intervention., AIMS OF THE STUDY: (i) To examine how health care spending was affected by an intervention intended to improve entry to SUD treatment among clients who had multiple detox admissions. (ii) To see whether spending effects, overall and by type of service, differed by intervention arm. (iii) To assess whether the intervention resulted in net savings from the payer perspective, after subtracting implementation costs., METHODS: The intervention was implemented in a segment of the Massachusetts Medicaid population, and used Recovery Support Navigators (RSNs) who were trained to effectively engage and connect clients with SUD to follow-up care and community resources. Services were funded using a flat daily rate per client. Additionally, in one of the two intervention arms, clients were offered successive incentive payments for meeting pre-specified milestones to reinforce recovery-oriented behaviors. For this paper, multivariate analyses of claims and administrative data were used to measure the intervention's effect on health care spending, and to estimate net savings to the payer., RESULTS: Health care spending grew 1.6 percentage points more slowly for intervention-enrolled members than for others, implying gross savings of $68 per member per month. After subtracting intervention-related costs, net savings were estimated at $57 per member per month. The intervention was also associated with shifts in the health care service mix from more to less acute settings., DISCUSSION: While the results for total spending did not reach statistical significance, they suggest some potential for insurers to reduce the health care costs associated with repeat detox utilization by using a navigator-based intervention. Analyses reported elsewhere found that this intervention had favorable effects on rates of initiation of SUD treatment. Limitations of the study include the fact that neither subjects nor sites were randomized between study groups; lack of data on crime or productivity outcomes; low participant use of RSN services; and a policy change which altered the participant pool and truncated follow-up for some., IMPLICATIONS FOR HEALTH CARE PROVISION AND USE: These results suggest some potential for payers to reduce the health care costs associated with repeat detox by using a navigator-based intervention. To the extent that this results in shifting resources from repeat detox to actual treatment, the result should provide longer term benefit to the population coping with SUD., IMPLICATIONS FOR HEALTH POLICY: These results may encourage Medicaid and other payers to further experiment with similar interventions using navigators to decrease health care costs and improved the lives of SUD patients., IMPLICATIONS FOR FURTHER RESEARCH: It could be informative to test similar navigator interventions for detox patients in other settings where enrollment periods are longer.","nk_tiab_exclude,nk_tiab_exclude","nk,nk",NA,NA,NA,NA,"sr3_nk_8437, sr3_nk_9798"
"sr3_nk_8489","Kearns, Patrick","2017","Managed care (Langhorne, Pa.)",NA,"Diabetes Care Management Teams Did Not Reduce Utilization When Compared With Traditional Care: A Randomized Cluster Trial.","PURPOSE : Health services research evaluates redesign models for primary care. Care management is one alternative. Evaluation includes resource utilization as a criterion. Compare the impact of care-manager teams on resource utilization. The comparison includes entire panes of patients and the subset of patients with diabetes. DESIGN: Randomized, prospective, cohort study comparing change in utilization rates between groups, pre- and post-intervention. METHODOLOGY: Ten primary care physician panels in a safety-net setting. Ten physicians were randomized to either a care-management approach (Group 1) or a traditional approach (Group 2). Care managers focused on diabetes and the cardiovascular cluster of diseases. Analysis compared rates of hospitalization, 30-day readmission, emergency room visits, and urgent care visits. Analysis compared baseline rates to annual rates after a yearlong run-in for entire panels and the subset of patients with diabetes. RESULTS: Resource utilization showed no statistically significant change between baseline and Year 3 (P=.79). Emergency room visits and hospital readmission increased for both groups (P=.90), while hospital admissions and urgent care visits decreased (P=.73). Similarly, utilization was not significantly different for patients with diabetes (P=.69). CONCLUSIONS: A care-management team approach failed to improve resource utilization rates by entire panels and the subset of diabetic patients compared to traditional care. This reinforces the need for further evidentiary support for the care-management model's hypothesis in the safety net.","nk_ft_exclude,nk_ft_exclude","nk,nk",NA,NA,NA,NA,"sr3_nk_8489, sr3_nk_86"
"sr3_nk_8520","Oyanguren, Juana","2016","Revista espanola de cardiologia (English ed.)","10.1016/j.rec.2016.05.012","Effectiveness and Factors Determining the Success of Management Programs for Patients With Heart Failure: A Systematic Review and Meta-analysis.","INTRODUCTION AND OBJECTIVES: Heart failure management programs reduce hospitalizations. Some studies also show reduced mortality. The determinants of program success are unknown. The aim of the present study was to update our understanding of the reductions in mortality and readmissions produced by these programs, elucidate their components, and identify the factors determining program success., METHODS: Systematic literature review (1990-2014; PubMed, EMBASE, CINAHL, Cochrane Library) and manual search of relevant journals. The studies were selected by 3 independent reviewers. Methodological quality was evaluated in a blinded manner by an external researcher (Jadad scale). These results were pooled using random effects models. Heterogeneity was evaluated with the I2 statistic, and its explanatory factors were determined using metaregression analysis., RESULTS: Of the 3914 studies identified, 66 randomized controlled clinical trials were selected (18 countries, 13 535 patients). We determined the relative risks to be 0.88 for death (95% confidence interval [95%CI], 0.81-0.96; P < .002; I2, 6.1%), 0.92 for all-cause readmissions (95%CI, 0.86-0.98; P < .011; I2, 58.7%), and 0.80 for heart failure readmissions (95%CI, 0.71-0.90; P < .0001; I2, 52.7%). Factors associated with program success were implementation after 2001, program location outside the United States, greater baseline use of angiotensin-converting enzyme inhibitors/angiotensin receptor blockers, a higher number of intervention team members and components, specialized heart failure cardiologists and nurses, protocol-driven education and its assessment, self-monitoring of signs and symptoms, detection of deterioration, flexible diuretic regimen, early care-seeking among patients and prompt health care response, psychosocial intervention, professional coordination, and program duration., CONCLUSIONS: We confirm the reductions in mortality and readmissions with heart failure management programs. Their success is associated with various structural and intervention variables. Copyright © 2016 Sociedad Espanola de Cardiologia. Published by Elsevier Espana, S.L.U. All rights reserved.","nk_tiab_exclude,nk_tiab_exclude","nk,nk",NA,NA,NA,NA,"sr3_nk_8520, sr3_nk_10044"
"sr3_nk_8547","Edgren, Gustaf","2016",">>Aktiv halsostyrning<< kan ge utsatta patienter stod - Ny modell for prevention av oplanerad sjukvard.",NA,"[""Active health management"" can provide support for vulnerable patients. New model for the prevention of unplanned healthcare].","A small group of frequent emergency department visitors account for a disproportionally large fraction of health care consumption, including unplanned hospitalizations and overall healthcare costs. In response, case and disease management programs aimed at reducing health care consumption in this group have been tested, however results vary widely. In this study, we aimed to investigate if a telephone-based, nurse led case management intervention can reduce health care consumption for frequent emergency department visitors in a large-scale set-up. A total of 12,181 frequent emergency department users in three counties in Sweden were randomized either using Zelen's design or a traditional randomized design to receive a nurse led case management intervention or no intervention. Patients were followed for health care consumption for up to 2 years. The results of the study with traditional design showed an overall 12% (95% confidence interval [CI], 4-19%) decreased rate of hospitalization, which was mostly driven by effects among patients included in the last year. Similar results were achieved in the Zelen studies, with significant reduction of hospitalization, again in the last year, but mixed results in the early development of the project. Our study provides evidence that a carefully designed telephone-based intervention with accurate and systematic patient selection and appropriate staff training in a centralized set-up can lead to significant decreases in health care consumption and costs. However, we also demonstrate that the effects are sensitive to the delivery model chosen.","nk_ft_include,nk_ft_include","nk,nk",NA,NA,NA,NA,"sr3_nk_8547, sr3_nk_949"
"sr3_nk_858","Zhang, M","1994","The British journal of psychiatry. Supplement",NA,"Randomised-control trial of family intervention for 78 first-episode male schizophrenic patients. An 18-month study in Suzhou, Jiangsu","At the time of discharge from their first stay in psychiatric hospital, 78 male schizophrenic patients were randomly assigned to a family intervention (experimental) group or a 'standard care' control group and were followed for the next 18 months. The family intervention consisted of both group and individual counselling sessions every 1‐3 months that focused on education about the illness and on methods of dealing with the patient. There was a significantly lower rate of hospital readmission in the family intervention group than in the control group (15.4% versus 53.8%, chi 2 = 12.75, P < 0.01), and the mean hospital‐free period for those who were readmitted was significantly longer in the experimental group than in the control group (245 days versus 130 days, t = 2.91, P < 0.01). Moreover, the clinical status and overall level of functioning in patients who were not readmitted were significantly better in experimental subjects than in control subjects. Stratified analysis showed that family intervention and regular use of medication had independent and additive effects on the outcome. During the 18 months after the index discharge patients who did not take medication regularly and who did not receive family intervention were 7.9 times as likely to be readmitted to hospital as patients who took medication regularly and received family intervention.","nk_tiab_exclude,nk_tiab_exclude","nk,nk",NA,NA,NA,NA,"sr3_nk_858, sr3_nk_8903"
"sr3_nk_8622","Anonymous","2013","Ontario health technology assessment series",NA,"Electronic tools for health information exchange: an evidence-based analysis.","BACKGROUND: As patients experience transitions in care, there is a need to share information between care providers in an accurate and timely manner. With the push towards electronic medical records and other electronic tools (eTools) (and away from paper-based health records) for health information exchange, there remains uncertainty around the impact of eTools as a form of communication., OBJECTIVE: To examine the impact of eTools for health information exchange in the context of care coordination for individuals with chronic disease in the community., DATA SOURCES: A literature search was performed on April 26, 2012, using OVID MEDLINE, OVID MEDLINE In-Process and Other Non-Indexed Citations, OVID EMBASE, EBSCO Cumulative Index to Nursing & Allied Health Literature (CINAHL), the Wiley Cochrane Library, and the Centre for Reviews and Dissemination database, for studies published until April 26, 2012 (no start date limit was applied)., REVIEW METHODS: A systematic literature search was conducted, and meta-analysis conducted where appropriate. Outcomes of interest fell into 4 categories: health services utilization, disease-specific clinical outcomes, process-of-care indicators, and measures of efficiency. The quality of the evidence was assessed individually for each outcome. Expert panels were assembled for stakeholder engagement and contextualization., RESULTS: Eleven articles were identified (4 randomized controlled trials and 7 observational studies). There was moderate quality evidence of a reduction in hospitalizations, hospital length of stay, and emergency department visits following the implementation of an electronically generated laboratory report with recommendations based on clinical guidelines. The evidence showed no difference in disease-specific outcomes; there was no evidence of a positive impact on process-of-care indicators or measures of efficiency., LIMITATIONS: A limited body of research specifically examined eTools for health information exchange in the population and setting of interest. This evidence included a combination of study designs and was further limited by heterogeneity in individual technologies and settings in which they were implemented., CONCLUSIONS: There is evidence that the right eTools in the right environment and context can significantly impact health services utilization. However, the findings from this evidence-based analysis raise doubts about the ability of eTools with care-coordination capabilities to independently improve the quality of outpatient care. While eTools may be able to support and sustain processes, inefficiencies embedded in the health care system may require more than automation alone to resolve., PLAIN LANGUAGE SUMMARY: Patients with chronic diseases often work with many different health care providers. To ensure smooth transitions from one setting to the next, health care providers must share information and coordinate care effectively. Electronic medical records (eTools) are being used more and more to coordinate patient care, but it is not yet known whether they are more effective than paper-based health records. In this analysis, we reviewed the evidence for the use of eTools to exchange information and coordinate care for people with chronic diseases in the community. There was some evidence that eTools reduced the number of hospital and emergency department visits, as well as patients' length of stay in the hospital, but there was no evidence that eTools improved the overall quality of patient care.","nk_tiab_exclude,nk_tiab_exclude","nk,nk",NA,NA,NA,NA,"sr3_nk_8622, sr3_nk_10223"
"sr3_nk_8665","Domingo, Grace Rita R","2012","JBI library of systematic reviews","10.11124/01938924-201210180-00001","Effectiveness of structured discharge process in reducing hospital readmission of adult patients with community acquired pneumonia: A systematic review.","BACKGROUND: Hospital readmission soon after discharge is common and costly. To date, published studies of effectiveness of structured discharge process addressing reduction of hospital readmission have focused on patients with chronic conditions and complex needs, but not in adult patients with community acquired pneumonia., OBJECTIVES: To examine and synthesise the best available evidence related to effectiveness of structured discharge process in reducing hospital readmission of adult patients with community acquired pneumonia., INCLUSION CRITERIA: This review considered studies that included hospitalised adult patients diagnosed with community acquired pneumonia regardless of gender, ethnicity, severity, and co-morbidities.Structured discharge process related to early patient engagement, patient-caregiver dyad intervention, transitional care, coordinated care, and multidisciplinary team approach. The outcome measures included in this review were hospital readmission, emergency room visits, and unscheduled visits to healthcare provider.Randomised controlled trials (RCTs) and quasi-experimental studies were considered for inclusion., SEARCH STRATEGY: The search strategy aimed to find both published and unpublished studies in English language without date limits. A search of PubMed/MEDLINE, CINAHL, CINAHL Plus, EMBASE, Cochrane Central Register of Controlled Trials (CENTRAL), PsycINFO, Academic Search Premier, Health Source Nursing/Academic Edition and seven other databases was conducted., METHODOLOGICAL QUALITY: Studies were critically appraised by two independent reviewers using the Joanna Briggs Institute's standardised critical appraisal tool., DATA EXTRACTION: Data were extracted using the standardised Joanna Briggs Institute's data extraction instruments., DATA SYNTHESIS: Statistical pooling in meta-analysis was not appropriate. Findings are presented in a narrative form., RESULTS: Three articles were included in the review, two RCTs and one pseudo-randomised controlled clinical trial. Structured discharge process did not have a positive impact in reducing hospital readmission at 30, 90, and 180 days and in reducing emergency room visit at 30 days. The outcome measure of unscheduled visit to healthcare provider was not measured in any of the three studies. The incorporation of medication reconciliation with follow-up telephone calls either by an advanced practice nurse, care coordinator, or a clinical pharmacist were effective strategies in reducing hospital readmission in all three studies and in reducing emergency room visits in one of the studies., CONCLUSIONS: Medication reconciliation with the addition of follow-up telephone calls and incorporation of either an advanced practice nurse, care coordinator, or a clinical pharmacist using a multidisciplinary team approach may have implications in existing coordination of care of adult patients with community acquired pneumonia. This review recommends use of medication reconciliation with follow-up telephone calls either by an advanced practice nurse, care coordinator, or a clinical pharmacist as part of the structured discharge process in reducing hospital readmission of adult patients with community acquired pneumonia.Further research is needed in examining the effectiveness of structured discharge process in reducing hospital readmission of adult patients with community acquired pneumonia.","nk_tiab_exclude,nk_tiab_exclude","nk,nk",NA,NA,NA,NA,"sr3_nk_8665, sr3_nk_10232"
"sr3_nk_8671","Anonymous","2009","Ontario health technology assessment series",NA,"Community-based care for chronic wound management: an evidence-based analysis.","UNLABELLED: In August 2008, the Medical Advisory Secretariat (MAS) presented a vignette to the Ontario Health Technology Advisory Committee (OHTAC) on a proposed targeted health care delivery model for chronic care. The proposed model was defined as multidisciplinary, ambulatory, community-based care that bridged the gap between primary and tertiary care, and was intended for individuals with a chronic disease who were at risk of a hospital admission or emergency department visit. The goals of this care model were thought to include: the prevention of emergency department visits, a reduction in hospital admissions and re-admissions, facilitation of earlier hospital discharge, a reduction or delay in long-term care admissions, and an improvement in mortality and other disease-specific patient outcomes.OHTAC approved the development of an evidence-based assessment to determine the effectiveness of specialized community based care for the management of heart failure, Type 2 diabetes and chronic wounds.PLEASE VISIT THE MEDICAL ADVISORY SECRETARIAT WEB SITE AT: www.health.gov.on.ca/ohtas to review the following reports associated with the Specialized Multidisciplinary Community-Based care series.Specialized multidisciplinary community-based care series: a summary of evidence-based analysesCommunity-based care for the specialized management of heart failure: an evidence-based analysisCommunity-based care for chronic wound management: an evidence-based analysisPlease note that the evidence-based analysis of specialized community-based care for the management of diabetes titled: ""Community-based care for the management of type 2 diabetes: an evidence-based analysis"" has been published as part of the Diabetes Strategy Evidence Platform at this URL: http://www.health.gov.on.ca/english/providers/program/mas/tech/ohtas/tech_diabetes_20091020.htmlPLEASE VISIT THE TORONTO HEALTH ECONOMICS AND TECHNOLOGY ASSESSMENT COLLABORATIVE WEB SITE AT: http://theta.utoronto.ca/papers/MAS_CHF_Clinics_Report.pdf to review the following economic project associated with this series:Community-based Care for the specialized management of heart failure: a cost-effectiveness and budget impact analysis., OBJECTIVE: The objective of this evidence-based review is to determine the effectiveness of a multidisciplinary wound care team for the management of chronic wounds., CLINICAL NEED: CONDITION AND TARGET POPULATION Chronic wounds develop from various aetiologies including pressure, diabetes, venous pathology, and surgery. A pressure ulcer is defined as a localized injury to the skin/and or underlying tissue occurring most often over a bony prominence and caused, alone or in combination, by pressure, shear, or friction. Up to three fifths of venous leg ulcers are due to venous aetiology. Approximately 1.5 million Ontarians will sustain a pressure ulcer, 111,000 will develop a diabetic foot ulcer, and between 80,000 and 130,000 will develop a venous leg ulcer. Up to 65% of those afflicted by chronic leg ulcers report experiencing decreased quality of life, restricted mobility, anxiety, depression, and/or severe or continuous pain. MULTIDISCIPLINARY WOUND CARE TEAMS: The term 'multidisciplinary' refers to multiple disciplines on a team and 'interdisciplinary' to such a team functioning in a coordinated and collaborative manner. There is general consensus that a group of multidisciplinary professionals is necessary for optimum specialist management of chronic wounds stemming from all aetiologies. However, there is little evidence to guide the decision of which professionals might be needed form an optimal wound care team., EVIDENCE-BASED ANALYSIS METHODS:, LITERATURE SEARCH: A literature search was performed on July 7, 2009 using OVID MEDLINE, MEDLINE In-Process and Other Non-Indexed Citations, OVID EMBASE, Wiley Cochrane, Centre for Reviews and Dissemination/International Agency for Health Technology Assessment, and on July 13, 2009 using the Cumulative Index to Nursing & Allied Health Literature (CINAHL), and the International Agency for Health Technology Assessment (INAHTA) for studies pertaining to leg and foot ulcers. A similar literature search was conducted on July 29' 2009 for studies pertaining to pressure ulcers. Abstracts were reviewed by a single reviewer and, for those studies meeting the eligibility criteria, full-text articles were obtained. Reference lists were also examined for any additional relevant studies not identified through the search. Articles with an unknown eligibility were reviewed with a second clinical epidemiologist and then a group of epidemiologists until consensus was established., INCLUSION CRITERIA: Randomized controlled trials and Controlled clinical Trials (CCT)Systematic review with meta analysisPopulation includes persons with pressure ulcers (anywhere) and/or leg and foot ulcersThe intervention includes a multidisciplinary (two or more disciplines) wound care team. The control group does not receive care by a wound care teamStudies published in the English language between 2004 and 2009 EXCLUSION CRITERIA: Single centre retrospective observational studies, OUTCOMES OF INTEREST: Proportion of persons and/or wounds completely healedTime to complete healingQuality of LifePain assessment, SUMMARY OF FINDINGS: Two studies met the inclusion and exclusion criteria, one a randomized controlled trial (RCT), the other a CCT using a before and after study design. There was variation in the setting, composition of the wound care team, outcome measures, and follow up periods between the studies. In both studies, however, the wound care team members received training in wound care management and followed a wound care management protocol. In the RCT, Vu et al. reported a non-significant difference between the proportion of wounds healed in 6 months using a univariate analysis (61.7% for treatment vs. 52.5% for control; p=0.074, RR=1.19) There was also a non-significant difference in the mean time to healing in days (82 for treatment vs. 101 for control; p=0.095). More persons in the intervention group had a Brief Pain Inventory (BPI) score equal to zero (better pain control) at 6 months when compared with the control group (38.6% for intervention vs. 24.4% for control; p=0.017, RR=1.58). By multivariate analysis a statistically significant hazard ratio was reported in the intervention group (1.73, 95% CI 1.20-1.50; p=0.003). In the CCT, Harrison et al. reported a statistically significant difference in healing rates between the pre (control) and post (intervention) phases of the study. Of patients in the pre phase, 23% had healed ulcers 3 months after study enrolment, whereas 56% were healed in the post phase (P<0.001, OR=4.17) (Figure 3). Furthermore, 27% of patients were treated daily or more often in the pre phase whereas only 6% were treated at this frequency in the post phase (P<0.001), equal to a 34% relative risk reduction in frequency of daily treatments. The authors did not report the results of pain relief assessment. The body of evidence was assessed using the GRADE methodology for 4 outcomes: proportion of wounds healed, proportion of persons with healed wounds, wound associated pain relief, and proportion of persons needing daily wound treatments. In general, the evidence was found to be low to very low quality., CONCLUSION: The evidence supports that managing chronic wounds with a multidisciplinary wound care team significantly increases wound healing and reduces the severity of wound-associated pain and the required daily wound treatments compared to persons not managed by a wound care team. The quality of evidence supporting these outcomes is low to very low meaning that further research is very likely to have an important impact on our confidence in the estimate of effect and is likely to change the estimate.","nk_tiab_exclude,nk_tiab_exclude","nk,nk",NA,NA,NA,NA,"sr3_nk_8671, sr3_nk_8672"
"sr3_nk_868","Paul, S","2000","American journal of critical care : an official publication, American Association of Critical-Care Nurses",NA,"Impact of a nurse-managed heart failure clinic: a pilot study","BACKGROUND: One approach to optimize clinical and economic management of congestive heart failure is the use of multidisciplinary outpatient clinics in which advanced practice nurses coordinate care. One such clinic was developed in 1995 at a southeastern university hospital to enhance management of patients with chronic congestive heart failure. OBJECTIVES: To evaluate the effects of a multidisciplinary outpatient heart failure clinic on the clinical and economic management of patients with congestive heart failure. METHODS: Data on hospital readmissions, emergency department visits, length of stay, charges, and reimbursement from the 6 months before 15 patients joined a heart failure clinic were compared with data from the 6 months after the patients joined the clinic. RESULTS: The patients had a total of 38 hospital admissions (151 hospital days) in the 6 months before joining the clinic and 19 admissions (72 hospital days) in the 6 months afterward. The mean length of stay decreased from 4.3 days in the 6 months before joining to 3.8 days in the 6 months afterward, and the number of emergency department visits also decreased, although neither decrease was statistically significant. Mean inpatient hospital charges decreased from $10,624 per patient admission to $5893. Reimbursements were $7751 (73% collection rate) and $5138 (87% collection rate), respectively. CONCLUSIONS: Patients seemed to benefit from participation in the heart failure clinic. If a healthcare provider is available to manage early signs and symptoms of worsening heart failure, hospital readmissions may be decreased and patients' outcomes may be improved.","nk_tiab_exclude,nk_tiab_exclude","nk,nk",NA,NA,NA,NA,"sr3_nk_868, sr3_nk_8863"
"sr3_nk_8769","Kolbasovsky, Andrew","2007","Managed care interface",NA,"Predicting psychiatric emergency room recidivism.","To address the need to reduce psychiatric emergency-room (ER) recidivism and to promote continuity of care, this study developed a model using administratively obtainable variables to predict psychiatric ER visits in the six months following an index ER visit for a psychiatric condition. Data on member characteristics, preindex psychiatric ER use, index ER information, and postindex utilization for 1,029 adult HMO members visiting the ER for a psychiatric condition were collected and randomly divided in half. A regression model predicting psychiatric ER visits in the six months following the initial psychiatric ER visit was developed in the first data set and tested in the second. In both models, Medicaid insurance coverage, and preindex inpatient admissions for depression or substance abuse were identified as significant predictors of future psychiatric ER utilization. Administratively identifiable variables can be used to identify members at elevated risk of ER recidivism for psychiatric conditions. Through improved identification of risk, case management interventions can be strategically directed to members with the greatest need of services.","nk_tiab_exclude,nk_tiab_exclude","nk,nk",NA,NA,NA,NA,"sr3_nk_8769, sr3_nk_10375"
"sr3_nk_8803","Cabana, Michael D","2004","The Journal of family practice",NA,"Does continuity of care improve patient outcomes?.","OBJECTIVE: Continuity of care is a cornerstone of primary care that has been promoted by recent trends in medical education and in the way health care delivery is organized. We sought to determine the effect of sustained continuity of care (SCOC) on the quality of patient care., DATA SOURCES: We conducted a systematic review of all articles in Medline (January 1966 to January 2002), Educational Resources Information Center (ERIC), and PSYCH INFO using the terms ""continuity of care"" or ""continuity of patient care."" We identified additional titles of candidate articles by reviewing the bibliographies of articles from our original MEDLINE search, contacting experts in primary care, health care management, and health services research, and by reviewing bibliographies of textbooks of primary care and public health., STUDY SELECTION AND DATA EXTRACTION: Two investigators (MDC, SHJ) independently reviewed the full text to exclude articles that did not fulfill search criteria. Articles excluded were those that focused on physicians-in-training, on SCOC in a non-primary care setting, such as an inpatient ward, or on transitions from inpatient to the outpatient setting. We also excluded articles that did not correlate SCOC to a quality of care measure., DATA SYNTHESIS: From 5070 candidate titles, we examined the full text of 260 articles and found 18 (12 cross-sectional studies, 5 cohort studies and 1 randomized controlled trial) that fulfilled our criteria. Five studies focused on patients with chronic illness (eg, asthma, diabetes)., RESULTS: No studies documented negative effects of increased SCOC on quality of care. SCOC is associated with patient satisfaction (4 studies), decreased hospitalizations and emergency department visits (7 studies), and improved receipt of preventive services (5 studies)., CONCLUSIONS: SCOC improves quality of care, and this association is consistently documented for patients with chronic conditions. Programs to promote SCOC may best maximize impact by focusing on populations with chronic conditions.","nk_tiab_exclude,nk_tiab_exclude","nk,nk",NA,NA,NA,NA,"sr3_nk_8803, sr3_nk_10436"
"sr3_nk_8826","Huang, Jin-An","2003","Journal of the Formosan Medical Association = Taiwan yi zhi",NA,"Factors associated with frequent use of emergency services in a medical center.","BACKGROUND AND PURPOSE: Overuse of emergency department (ED) services can result in overcrowding and a substantial increase of health care cost. The purpose of this study was to characterize frequent ED users and to identify the factors associated with frequent ED use in a hospital in Taiwan., METHODS: This retrospective study used Andersen's Behavioral Model of Health Service Use as a framework. Frequent ED users (>/= 4 visits/year) and infrequent ED users (< 4 visits/ year) were selected randomly from patients visiting the adult ED of a medical center in central Taiwan from October 1, 2000 to September 30, 2001. Telephone interviews were completed for 200 frequent users and 600 infrequent users. Logistic regression analysis was performed to identify factors associated with frequent ED use., RESULTS: Frequent ED users comprised 3.5% of total ED patients, accounting for 14.3% of the ED visits. Significant factors associated with frequent ED use were: a regular source of care [odds ratio (OR), 2.79; 95% confidence interval (CI), 1.63 to 4.79], alcoholism (OR, 19.4; 95% CI, 3.84 to 98.0), high outpatient clinic use (OR, 2.66; 95% CI, 1.72 to 4.11), previous hospitalization (OR, 3.06; 95% CI, 1.94 to 4.82), chronic disease (OR, 3.07; 95% CI, 1.78 to 5.29), cancer (OR, 4.16; 95% CI, 1.29 to 13.4), gastrointestinal disease (OR, 6.28; 95% CI, 1.95 to 20.2), cardiovascular disease (OR, 8.41; 95% CI, 2.51 to 28.1), pulmonary disease (OR, 4.21; 95% CI, 1.04 to 17.1), low level of emergency (OR, 5.43; 95% CI, 3.40 to 8.68), and dissatisfaction with treatment outcome (OR, 2.62; 95% CI, 1.32 to 5.20)., CONCLUSIONS: Frequent ED users were responsible for a disproportionate number of the total ED visits. Andersen's ""need factors"" were strongly associated with frequent ED use, while the investigated predisposing factors were not significant. Most patients who visited the ED had a low level of emergency. These findings suggest that implementation of an integrated delivery system may decrease ED use.","nk_tiab_exclude,nk_tiab_exclude","nk,nk",NA,NA,NA,NA,"sr3_nk_8826, sr3_nk_10448"
"sr3_nk_8827","Smith, Robert C","2003","Journal of general internal medicine","10.1046/j.1525-1497.2003.20815.x","Treating patients with medically unexplained symptoms in primary care.","BACKGROUND: There are no proven, comprehensive treatments in primary care for patients with medically unexplained symptoms (MUS) even though these patients have high levels of psychosocial distress, medical disability, costs, and utilization. Despite extensive care, these common patients often become worse., OBJECTIVE: We sought to identify an effective, research-based treatment that can be conducted by primary care personnel., DESIGN: We used our own experiences and files, consulted with experts, and conducted an extensive review of the literature to identify two things: 1). effective treatments from randomized controlled trials for MUS patients in primary care and in specialty settings; and 2). any type of treatment study in a related area that might inform primary care treatment, for example, depression, provider-patient relationship., MAIN RESULTS: We developed a multidimensional treatment plan by integrating several areas of the literature: collaborative/stepped care, cognitive-behavioral treatment, and the provider-patient relationship. The treatment is designed for primary care personnel (physicians, physician assistants, nurse practitioners) and deployed intensively at the outset; visit intervals are progressively increased as stability and improvement occur., CONCLUSION: Providing a comprehensive treatment plan for chronic, high-utilizing MUS patients removes one barrier to treating this common problem effectively in primary care by primary care personnel.","nk_tiab_exclude,nk_tiab_exclude","nk,nk",NA,NA,NA,NA,"sr3_nk_8827, sr3_nk_998"
"sr3_nk_8831","Mitchell, Geoffrey","2002","The British journal of general practice : the journal of the Royal College of General Practitioners",NA,"Does primary medical practitioner involvement with a specialist team improve patient outcomes? A systematic review.","Patients with chronic or complex medical or psychiatric conditions are treated by many practioners, including general practitioners (GPs). Formal liaison between primary and specialist is often assumed to offer benefits to patients. The aim of this study was to assess the efficacy of formal liaison of GPs with specialist service providers on patient health outcomes, by conducting a systematic review of the published literature in MEDLINE, EMBASE, PsychINFO, CINAHL and Cochrane Library databases using the following search terms: 'family physician': synonyms of 'patient care planning', 'patient discharge' and 'patient care team'; and synonyms of 'randomised controlled trials'. Seven studies were identified, involving 963 subjects and 899 controls. Most health outcomes were unchanged, although some physical and functional health outcomes were improved by formal liaison between GPs and specialist services, particularly among chronic mental illness patients. Some health outcomes worsened during the intervention. Patient retention rates within treatment programmes improved with GP involvement, as did patient satisfaction. Doctor (GP and specialist) behaviour changed with reports of more rational use of resources and diagnostic tests, improved clinical skills, more frequent use of appropriate treatment strategies, and more frequent clinical behaviours designed to detect disease complications. Cost effectiveness could not be determined. In conclusion, formal liaison between GPs and specialist services leaves most physical health outcomes unchanged, but improves functional outcomes in chronically mentally ill patients. It may confer modest long-term health benefits through improvements in patient concordance with treatment programmes and more effective clinical practice.","nk_tiab_exclude,nk_tiab_exclude","nk,nk",NA,NA,NA,NA,"sr3_nk_8831, sr3_nk_10468"
